GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; In households:,Margin of Error; In households:,Estimate; In households: - Under 3 years,Margin of Error; In households: - Under 3 years,Estimate; In households: - 3 and 4 years,Margin of Error; In households: - 3 and 4 years,Estimate; In households: - 5 years,Margin of Error; In households: - 5 years,Estimate; In households: - 6 to 8 years,Margin of Error; In households: - 6 to 8 years,Estimate; In households: - 9 to 11 years,Margin of Error; In households: - 9 to 11 years,Estimate; In households: - 12 to 14 years,Margin of Error; In households: - 12 to 14 years,Estimate; In households: - 15 to 17 years,Margin of Error; In households: - 15 to 17 years,Estimate; In group quarters,Margin of Error; In group quarters
8600000US76092,76092,ZCTA5 76092,9278,317,9278,317,718,179,566,147,384,133,1400,240,1979,236,2243,298,1988,258,0,24
8600000US76093,76093,ZCTA5 76093,618,214,618,214,73,45,59,44,84,50,78,45,91,49,98,53,135,105,0,13
8600000US76102,76102,ZCTA5 76102,1341,175,1278,177,391,95,181,72,101,43,238,75,183,60,102,43,82,54,63,44
8600000US76103,76103,ZCTA5 76103,3629,523,3613,525,462,133,402,138,134,77,717,187,531,168,623,161,744,180,16,23
8600000US76104,76104,ZCTA5 76104,4807,593,4801,591,634,154,654,163,327,96,859,177,995,212,825,167,507,158,6,16
8600000US76105,76105,ZCTA5 76105,7683,679,7664,678,1400,245,1087,223,574,154,1270,227,1229,224,1135,183,969,184,19,12
8600000US76106,76106,ZCTA5 76106,12891,1002,12851,1001,2537,401,1632,308,705,186,2141,317,2046,351,2043,334,1747,313,40,35
8600000US76107,76107,ZCTA5 76107,5089,566,5089,566,1044,240,826,245,161,80,994,261,539,151,660,155,865,190,0,24
8600000US76108,76108,ZCTA5 76108,9955,732,9955,732,1703,319,1045,238,819,222,1817,275,1752,309,1490,355,1329,275,0,27
8600000US76109,76109,ZCTA5 76109,4215,505,4215,505,891,242,343,122,222,91,557,151,756,180,717,157,729,224,0,24
8600000US76110,76110,ZCTA5 76110,8874,804,8874,804,1128,205,945,249,468,148,1841,310,1335,260,1426,259,1731,263,0,27
8600000US76111,76111,ZCTA5 76111,6716,621,6683,623,1214,194,769,213,522,179,1006,231,1142,271,954,186,1076,224,33,39
8600000US76112,76112,ZCTA5 76112,9871,690,9871,690,1747,306,1050,272,707,185,1573,255,1860,343,1432,284,1502,256,0,27
8600000US76114,76114,ZCTA5 76114,7226,440,7226,440,1094,251,1000,286,476,192,1281,235,1159,224,1190,216,1026,217,0,24
8600000US76115,76115,ZCTA5 76115,7154,712,7149,710,1304,358,900,195,345,125,1202,208,1197,235,1186,194,1015,226,5,11
8600000US76116,76116,ZCTA5 76116,10753,879,10740,881,2021,376,1475,307,777,195,2044,318,1852,337,1237,265,1334,290,13,18
8600000US76117,76117,ZCTA5 76117,9356,849,9356,849,1617,333,798,188,339,145,1687,312,1630,312,1614,300,1671,306,0,27
8600000US76118,76118,ZCTA5 76118,3622,296,3622,296,713,201,548,176,235,91,637,157,545,138,395,139,549,148,0,20
8600000US76119,76119,ZCTA5 76119,13711,842,13711,842,2504,392,1463,267,874,203,2210,310,2380,353,1998,268,2282,347,0,27
8600000US76120,76120,ZCTA5 76120,5394,739,5394,739,1219,327,782,250,365,151,1133,341,707,260,856,295,332,149,0,20
8600000US76123,76123,ZCTA5 76123,9580,694,9578,695,1279,301,1236,334,372,155,1453,348,1761,358,1741,282,1736,368,2,5
8600000US76126,76126,ZCTA5 76126,4758,364,4755,363,858,157,507,152,345,115,715,188,750,166,819,200,761,178,3,4
8600000US76127,76127,ZCTA5 76127,84,52,84,52,7,11,0,13,0,13,35,33,14,13,21,16,7,11,0,13
8600000US76129,76129,ZCTA5 76129,5,10,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,10
8600000US76131,76131,ZCTA5 76131,10052,953,10052,953,1278,276,1393,316,532,234,1783,282,1828,399,1834,437,1404,352,0,27
8600000US76132,76132,ZCTA5 76132,5342,560,5335,560,966,290,584,201,369,151,854,211,895,222,793,292,874,284,7,11
8600000US76133,76133,ZCTA5 76133,14249,1274,14242,1274,2389,611,1854,436,779,280,2452,440,2463,408,2403,403,1902,480,7,6
8600000US76134,76134,ZCTA5 76134,8966,824,8965,824,1599,338,1128,284,477,225,1386,279,1443,336,1647,307,1285,308,1,2
8600000US76135,76135,ZCTA5 76135,4872,606,4872,606,886,256,250,129,257,95,1044,297,806,213,671,195,958,259,0,24
8600000US76137,76137,ZCTA5 76137,15194,935,15194,935,2236,418,1815,365,730,204,2431,413,2054,326,2832,431,3096,421,0,30
8600000US76140,76140,ZCTA5 76140,8917,849,8917,849,1315,307,952,189,533,153,1539,311,1626,350,1604,286,1348,313,0,24
8600000US76148,76148,ZCTA5 76148,6610,436,6610,436,1053,243,834,172,217,96,1104,236,1182,215,1015,201,1205,334,0,24
8600000US76155,76155,ZCTA5 76155,466,204,466,204,156,114,90,83,109,101,14,19,43,47,54,53,0,13,0,13
8600000US76164,76164,ZCTA5 76164,5226,740,5226,740,1086,272,745,223,375,159,748,203,808,202,713,184,751,196,0,20
8600000US76177,76177,ZCTA5 76177,1746,503,1746,503,474,180,282,127,81,76,334,174,290,244,167,96,118,93,0,18
8600000US76179,76179,ZCTA5 76179,15561,1208,15561,1208,2206,377,1537,306,986,278,2738,500,2423,405,3254,495,2417,416,0,27
8600000US76180,76180,ZCTA5 76180,7923,810,7923,810,1366,294,1185,234,490,187,1014,253,1357,316,1001,244,1510,311,0,27
8600000US76182,76182,ZCTA5 76182,7286,471,7286,471,1068,256,844,194,405,139,1011,207,1338,228,1371,267,1249,220,0,24
8600000US76201,76201,ZCTA5 76201,2173,356,1847,302,460,148,284,88,128,75,321,134,286,92,195,72,173,85,326,216
8600000US76205,76205,ZCTA5 76205,3139,451,3089,452,585,173,294,125,57,46,434,113,447,182,639,185,633,169,50,34
8600000US76207,76207,ZCTA5 76207,2741,579,2687,574,362,153,425,179,275,116,339,123,364,179,438,181,484,199,54,22
8600000US76208,76208,ZCTA5 76208,5400,537,5400,537,1029,305,612,234,242,127,699,221,980,262,990,261,848,196,0,20
8600000US76209,76209,ZCTA5 76209,6159,603,6148,603,1095,241,659,255,383,161,833,188,1215,273,918,252,1045,217,11,21
8600000US76210,76210,ZCTA5 76210,12511,704,11986,707,1750,328,1453,313,596,194,2154,409,2093,376,2015,373,1925,349,525,147
8600000US76225,76225,ZCTA5 76225,857,173,857,173,153,56,42,32,18,13,201,87,131,56,198,92,114,48,0,13
8600000US76226,76226,ZCTA5 76226,6235,462,6235,462,631,184,517,150,186,80,1052,195,961,170,1815,303,1073,220,0,20
8600000US76227,76227,ZCTA5 76227,7943,582,7943,582,1259,270,861,214,383,150,1649,315,1317,292,1295,221,1179,222,0,24
8600000US76228,76228,ZCTA5 76228,205,77,205,77,15,11,24,23,21,15,40,25,10,10,35,20,60,30,0,13
8600000US76230,76230,ZCTA5 76230,2281,225,2281,225,265,84,281,83,102,62,332,84,586,160,354,110,361,80,0,18
8600000US76233,76233,ZCTA5 76233,696,201,696,201,94,48,54,42,30,24,143,64,69,31,140,96,166,64,0,13
8600000US76234,76234,ZCTA5 76234,4119,376,4115,376,620,189,582,165,210,92,596,168,735,197,692,178,680,162,4,7
8600000US76238,76238,ZCTA5 76238,142,79,142,79,34,34,25,27,26,24,17,20,19,18,3,5,18,17,0,13
8600000US76239,76239,ZCTA5 76239,254,90,254,90,21,24,47,28,10,13,55,34,48,28,34,24,39,31,0,13
8600000US76240,76240,ZCTA5 76240,6790,301,6589,301,1082,186,750,175,414,141,1055,233,1003,175,1103,213,1182,126,201,37
8600000US76244,76244,ZCTA5 76244,24239,1268,24238,1268,3827,622,3035,471,1504,425,4406,627,4223,675,4106,647,3137,543,1,2
8600000US76245,76245,ZCTA5 76245,380,168,380,168,97,71,39,41,37,36,83,60,45,38,32,33,47,55,0,13
8600000US76247,76247,ZCTA5 76247,3226,469,3226,469,433,121,343,129,298,137,569,156,493,134,536,176,554,158,0,20
8600000US76248,76248,ZCTA5 76248,10450,516,10450,516,990,191,910,207,630,177,1943,322,1863,274,1998,269,2116,288,0,27
8600000US76249,76249,ZCTA5 76249,2211,324,2211,324,214,160,158,68,109,76,330,123,367,105,596,195,437,145,0,18
8600000US76250,76250,ZCTA5 76250,271,80,271,80,32,22,28,14,11,11,51,26,55,25,44,29,50,29,0,13
8600000US76251,76251,ZCTA5 76251,95,63,95,63,9,10,2,4,3,5,22,18,3,5,27,31,29,28,0,13
8600000US76252,76252,ZCTA5 76252,824,128,824,128,133,51,93,41,14,10,152,43,158,48,159,41,115,45,0,13
8600000US76253,76253,ZCTA5 76253,75,72,75,72,19,29,41,47,0,13,0,13,3,4,9,14,3,4,0,13
8600000US76255,76255,ZCTA5 76255,1177,176,1177,176,194,81,154,92,40,34,200,78,150,53,193,67,246,77,0,18
8600000US76258,76258,ZCTA5 76258,1549,355,1549,355,145,87,125,132,17,28,227,104,292,132,430,170,313,119,0,18
8600000US76259,76259,ZCTA5 76259,1525,420,1525,420,134,74,111,89,36,23,291,177,224,105,311,165,418,166,0,13
8600000US76261,76261,ZCTA5 76261,49,33,49,33,5,7,7,9,3,4,11,14,4,6,4,7,15,16,0,13
8600000US76262,76262,ZCTA5 76262,9601,727,9573,720,843,275,1250,345,485,180,1439,261,1722,308,1972,375,1862,328,28,37
8600000US76263,76263,ZCTA5 76263,3,5,3,5,0,13,0,13,0,13,3,5,0,13,0,13,0,13,0,13
8600000US76264,76264,ZCTA5 76264,330,179,330,179,1,8,87,105,60,54,45,47,40,30,49,36,48,46,0,13
8600000US76265,76265,ZCTA5 76265,455,115,455,115,124,49,35,27,14,16,53,35,90,35,64,35,75,37,0,13
8600000US76266,76266,ZCTA5 76266,3966,351,3966,351,579,202,290,128,177,71,629,143,918,238,827,189,546,171,0,20
8600000US76268,76268,ZCTA5 76268,48,40,48,40,9,15,5,8,7,11,7,12,0,13,7,11,13,16,0,13
8600000US76270,76270,ZCTA5 76270,426,293,426,293,43,61,40,39,5,9,54,53,99,78,116,127,69,54,0,13
8600000US76271,76271,ZCTA5 76271,334,101,334,101,34,23,36,28,28,26,74,48,46,26,69,33,47,33,0,13
8600000US76272,76272,ZCTA5 76272,1133,231,1133,231,154,63,95,55,104,68,173,109,229,100,200,77,178,80,0,13
8600000US76273,76273,ZCTA5 76273,1710,335,1710,335,165,97,94,58,110,80,256,104,386,122,373,154,326,145,0,18
8600000US76301,76301,ZCTA5 76301,4570,576,4554,574,875,224,467,149,327,110,759,168,802,208,624,130,700,157,16,16
8600000US76302,76302,ZCTA5 76302,3406,367,3385,369,596,158,437,146,307,128,572,133,463,148,552,139,458,117,21,17
8600000US76305,76305,ZCTA5 76305,1063,181,1063,181,164,88,105,60,66,59,165,61,198,64,195,76,170,61,0,13
8600000US76306,76306,ZCTA5 76306,4068,497,4068,497,568,216,470,157,270,129,684,183,591,156,794,163,691,161,0,20
8600000US76308,76308,ZCTA5 76308,3572,371,3548,367,509,146,399,138,205,100,753,172,506,101,630,109,546,149,24,28
8600000US76309,76309,ZCTA5 76309,3548,424,3548,424,604,145,406,133,232,90,583,164,604,154,471,125,648,156,0,20
8600000US76310,76310,ZCTA5 76310,4591,512,4590,512,546,159,592,175,236,118,818,230,605,162,914,187,879,227,1,3
8600000US76311,76311,ZCTA5 76311,919,234,919,234,205,87,196,83,37,23,267,86,112,67,82,68,20,17,0,18
8600000US76351,76351,ZCTA5 76351,476,109,476,109,43,28,71,39,19,23,73,42,72,36,127,53,71,41,0,13
8600000US76354,76354,ZCTA5 76354,2656,232,2655,232,695,163,326,141,127,76,265,140,334,156,538,161,370,135,1,4
8600000US76357,76357,ZCTA5 76357,134,74,134,74,18,18,20,18,14,21,9,11,18,18,17,20,38,50,0,13
8600000US76360,76360,ZCTA5 76360,630,146,630,146,174,89,91,54,90,92,60,38,101,54,65,47,49,44,0,13
8600000US76363,76363,ZCTA5 76363,50,35,50,35,12,10,3,5,6,7,2,3,14,17,6,7,7,7,0,13
8600000US76364,76364,ZCTA5 76364,39,26,39,26,2,3,5,7,1,2,8,9,1,3,5,7,17,18,0,13
8600000US76365,76365,ZCTA5 76365,1144,143,1144,143,132,58,93,41,94,58,149,61,230,79,219,89,227,54,0,13
8600000US76366,76366,ZCTA5 76366,565,107,565,107,60,33,34,26,11,14,66,34,100,46,100,36,194,51,0,13
8600000US76367,76367,ZCTA5 76367,2379,294,2379,294,408,137,235,102,127,73,320,115,453,142,419,112,417,141,0,20
8600000US76370,76370,ZCTA5 76370,28,25,28,25,0,13,0,13,3,6,0,13,5,7,8,9,12,15,0,13
8600000US76371,76371,ZCTA5 76371,393,78,393,78,92,36,69,24,13,15,61,28,64,36,59,29,35,16,0,13
8600000US76372,76372,ZCTA5 76372,175,77,175,77,26,20,13,12,13,10,28,19,33,23,27,20,35,27,0,13
8600000US76373,76373,ZCTA5 76373,52,57,52,57,20,27,15,26,0,13,17,19,0,13,0,13,0,13,0,13
8600000US76374,76374,ZCTA5 76374,1040,177,1040,177,172,92,223,111,47,44,122,62,99,58,156,65,221,90,0,13
8600000US76377,76377,ZCTA5 76377,158,55,158,55,39,25,18,14,18,18,42,27,13,12,7,8,21,19,0,13
8600000US76379,76379,ZCTA5 76379,175,60,175,60,10,10,17,13,7,7,37,19,11,9,57,25,36,18,0,13
8600000US76380,76380,ZCTA5 76380,787,82,787,82,116,36,72,34,9,17,88,48,141,66,184,63,177,37,0,13
8600000US76384,76384,ZCTA5 76384,3115,78,3052,94,411,101,451,110,113,59,672,148,366,105,521,150,518,65,63,50
8600000US76388,76388,ZCTA5 76388,46,37,46,37,7,7,0,13,0,13,0,13,31,32,3,4,5,5,0,13
8600000US76389,76389,ZCTA5 76389,254,67,254,67,26,18,19,14,9,8,33,20,50,29,39,21,78,36,0,13
8600000US76401,76401,ZCTA5 76401,5642,324,5585,327,1026,161,693,148,396,137,890,207,894,178,794,191,892,162,57,39
8600000US76402,76402,ZCTA5 76402,25,36,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,25,36
8600000US76424,76424,ZCTA5 76424,2090,85,2090,85,315,54,264,62,165,60,493,108,224,70,324,109,305,38,0,18
8600000US76426,76426,ZCTA5 76426,2702,357,2666,334,380,113,247,148,86,63,330,155,415,126,691,154,517,174,36,65
8600000US76427,76427,ZCTA5 76427,373,97,373,97,40,27,39,40,0,13,10,12,110,72,50,32,124,41,0,13
8600000US76429,76429,ZCTA5 76429,44,66,44,66,0,13,0,13,0,13,15,23,0,13,15,23,14,22,0,13
8600000US76430,76430,ZCTA5 76430,746,43,741,42,80,41,103,30,51,27,86,30,98,37,195,48,128,29,5,7
8600000US76431,76431,ZCTA5 76431,636,183,636,183,70,37,23,19,86,47,140,96,64,36,123,60,130,59,0,13
8600000US76432,76432,ZCTA5 76432,294,101,294,101,26,19,20,17,5,7,37,21,57,29,90,36,59,33,0,13
8600000US76433,76433,ZCTA5 76433,422,133,422,133,17,16,42,36,28,23,82,39,83,44,76,44,94,56,0,13
8600000US76435,76435,ZCTA5 76435,126,67,126,67,2,4,5,7,14,23,9,11,25,25,37,25,34,26,0,13
8600000US76436,76436,ZCTA5 76436,15,17,15,17,0,13,7,10,0,13,0,13,0,13,8,13,0,13,0,13
8600000US76437,76437,ZCTA5 76437,1222,299,1222,299,253,146,51,53,32,38,319,181,264,187,138,79,165,94,0,18
8600000US76442,76442,ZCTA5 76442,1960,200,1960,200,335,85,231,76,91,60,298,98,250,100,409,105,346,55,0,18
8600000US76443,76443,ZCTA5 76443,488,136,488,136,90,45,66,44,27,27,116,45,70,44,35,26,84,47,0,13
8600000US76444,76444,ZCTA5 76444,786,205,786,205,72,42,143,62,16,18,167,74,102,55,165,80,121,56,0,13
8600000US76445,76445,ZCTA5 76445,63,40,63,40,13,16,35,37,0,13,7,10,8,13,0,13,0,13,0,13
8600000US76446,76446,ZCTA5 76446,2044,263,2042,264,283,120,333,114,100,75,334,154,290,145,353,136,349,118,2,5
8600000US76448,76448,ZCTA5 76448,928,205,925,205,92,80,83,81,7,12,261,94,138,94,198,147,146,117,3,6
8600000US76449,76449,ZCTA5 76449,463,120,463,120,29,26,88,53,26,23,67,32,66,32,103,46,84,53,0,13
8600000US76450,76450,ZCTA5 76450,3224,230,3224,230,416,121,421,138,73,68,530,150,522,103,746,148,516,109,0,20
8600000US76452,76452,ZCTA5 76452,44,38,44,38,7,6,7,8,0,13,12,15,9,12,0,13,9,13,0,13
8600000US76453,76453,ZCTA5 76453,190,76,190,76,21,16,20,18,24,20,20,14,15,13,33,15,57,41,0,13
8600000US76454,76454,ZCTA5 76454,419,171,419,171,36,36,24,25,26,25,86,53,53,33,69,52,125,72,0,13
8600000US76455,76455,ZCTA5 76455,240,115,239,115,27,26,28,22,14,11,62,50,24,17,50,27,34,26,1,2
8600000US76457,76457,ZCTA5 76457,1062,183,1062,183,109,64,127,67,34,34,210,79,167,57,192,61,223,102,0,13
8600000US76458,76458,ZCTA5 76458,1211,130,1211,130,228,105,89,36,129,96,169,83,235,82,111,67,250,99,0,18
8600000US76459,76459,ZCTA5 76459,45,47,45,47,8,12,0,13,4,6,5,7,12,14,12,15,4,6,0,13
8600000US76460,76460,ZCTA5 76460,89,76,89,76,0,13,0,13,0,13,10,15,40,63,11,15,28,30,0,13
8600000US76462,76462,ZCTA5 76462,947,408,947,408,139,84,51,31,62,41,166,98,162,112,220,202,147,67,0,13
8600000US76463,76463,ZCTA5 76463,121,42,121,42,23,18,7,7,6,10,16,11,6,7,22,14,41,28,0,13
8600000US76464,76464,ZCTA5 76464,59,27,59,27,2,6,12,12,2,3,5,6,9,9,13,11,16,13,0,13
8600000US76466,76466,ZCTA5 76466,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US76469,76469,ZCTA5 76469,5,8,5,8,0,13,0,13,0,13,0,13,0,13,0,13,5,8,0,13
8600000US76470,76470,ZCTA5 76470,971,165,971,165,128,74,220,86,58,66,277,117,119,59,47,45,122,84,0,13
8600000US76471,76471,ZCTA5 76471,472,135,472,135,58,39,24,18,24,18,32,22,130,49,78,32,126,55,0,13
8600000US76472,76472,ZCTA5 76472,424,158,424,158,27,29,61,41,0,13,60,64,36,39,111,82,129,81,0,13
8600000US76474,76474,ZCTA5 76474,63,50,63,50,0,13,1,4,0,13,12,20,17,17,18,16,15,17,0,13
8600000US76475,76475,ZCTA5 76475,110,61,110,61,5,7,5,6,30,25,14,14,25,20,18,20,13,13,0,13
8600000US76476,76476,ZCTA5 76476,871,228,871,228,109,72,134,63,60,44,130,68,88,47,173,76,177,79,0,13
8600000US76481,76481,ZCTA5 76481,101,113,101,113,0,13,36,52,0,13,17,27,17,27,31,49,0,13,0,13
8600000US76483,76483,ZCTA5 76483,180,56,180,56,23,21,16,14,6,6,4,6,39,28,33,26,59,23,0,13
8600000US76484,76484,ZCTA5 76484,113,89,113,89,16,25,22,27,14,21,14,21,9,12,12,20,26,30,0,13
8600000US76486,76486,ZCTA5 76486,178,92,178,92,8,14,9,13,13,21,70,60,3,5,41,40,34,31,0,13
8600000US76487,76487,ZCTA5 76487,382,138,382,138,81,51,37,37,97,66,19,23,40,30,49,42,59,32,0,13
8600000US76490,76490,ZCTA5 76490,6,10,6,10,0,13,0,13,0,13,0,13,0,13,0,13,6,10,0,13
8600000US76491,76491,ZCTA5 76491,105,49,105,49,12,10,9,8,7,6,12,11,11,11,16,16,38,25,0,13
8600000US76501,76501,ZCTA5 76501,4285,612,4285,612,873,244,309,102,213,80,548,172,628,164,929,258,785,184,0,20
8600000US76502,76502,ZCTA5 76502,8598,620,8595,620,1561,271,1186,292,466,123,1366,250,1472,299,1207,222,1337,261,3,4
8600000US76504,76504,ZCTA5 76504,5626,549,5626,549,865,281,615,193,396,151,1020,215,773,160,976,240,981,226,0,24
8600000US76508,76508,ZCTA5 76508,4,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,9
8600000US76511,76511,ZCTA5 76511,504,193,504,193,106,61,61,50,47,47,53,27,72,30,90,81,75,48,0,13
8600000US76513,76513,ZCTA5 76513,9744,864,9695,865,1426,356,1228,329,449,148,1842,374,1664,369,1551,323,1535,287,49,30
8600000US76518,76518,ZCTA5 76518,519,238,519,238,94,57,31,28,10,11,62,36,106,82,110,73,106,84,0,13
8600000US76519,76519,ZCTA5 76519,169,153,169,153,49,67,0,13,0,13,51,59,11,18,11,18,47,52,0,13
8600000US76520,76520,ZCTA5 76520,1921,212,1902,212,184,83,182,76,164,89,349,125,187,79,422,106,414,134,19,13
8600000US76522,76522,ZCTA5 76522,10356,444,10349,444,1651,214,1299,255,711,208,1510,262,1649,263,1734,222,1795,168,7,14
8600000US76523,76523,ZCTA5 76523,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US76524,76524,ZCTA5 76524,1066,264,1066,264,100,47,111,56,46,30,145,116,297,96,169,99,198,106,0,13
8600000US76525,76525,ZCTA5 76525,204,78,204,78,25,20,22,21,7,11,15,18,18,14,53,34,64,36,0,13
8600000US76527,76527,ZCTA5 76527,1074,346,1074,346,84,64,80,68,31,31,134,87,265,146,157,80,323,184,0,13
8600000US76528,76528,ZCTA5 76528,3832,359,3792,359,549,175,351,120,323,125,577,150,763,161,781,177,448,103,40,46
8600000US76530,76530,ZCTA5 76530,531,136,531,136,51,32,96,43,32,28,69,42,55,33,145,66,83,50,0,13
8600000US76531,76531,ZCTA5 76531,808,107,798,107,146,60,90,39,10,15,127,55,210,64,122,63,93,53,10,20
8600000US76534,76534,ZCTA5 76534,582,182,582,182,38,21,81,49,51,35,86,48,113,61,111,65,102,47,0,13
8600000US76537,76537,ZCTA5 76537,985,314,985,314,220,132,120,72,60,40,222,111,130,72,113,69,120,59,0,13
8600000US76538,76538,ZCTA5 76538,203,83,203,83,11,12,11,11,31,26,13,13,24,15,36,25,77,55,0,13
8600000US76539,76539,ZCTA5 76539,2044,296,2044,296,171,96,287,111,77,54,289,133,351,98,419,134,450,120,0,18
8600000US76541,76541,ZCTA5 76541,4129,564,4119,562,1070,285,577,197,270,103,904,263,518,145,375,130,405,121,10,21
8600000US76542,76542,ZCTA5 76542,13236,886,13236,886,2128,326,1679,345,717,261,2236,434,2263,423,2086,305,2127,378,0,27
8600000US76543,76543,ZCTA5 76543,8907,738,8878,738,2058,375,1331,264,628,212,1659,345,1223,259,1102,267,877,195,29,16
8600000US76544,76544,ZCTA5 76544,10853,643,10853,643,2651,315,1953,254,798,168,1954,252,1555,284,1103,219,839,257,0,27
8600000US76548,76548,ZCTA5 76548,8375,544,8375,544,1166,270,873,268,355,149,1794,311,1481,397,1409,280,1297,261,0,24
8600000US76549,76549,ZCTA5 76549,15521,931,15521,931,3090,499,2558,483,1101,308,2601,335,2123,471,2115,400,1933,319,0,27
8600000US76550,76550,ZCTA5 76550,2770,257,2764,257,367,109,215,76,106,67,532,110,552,129,472,114,520,106,6,14
8600000US76554,76554,ZCTA5 76554,529,171,529,171,61,38,47,33,7,8,103,55,72,32,138,60,101,43,0,13
8600000US76556,76556,ZCTA5 76556,295,104,295,104,58,37,26,20,29,24,48,26,34,21,62,32,38,24,0,13
8600000US76557,76557,ZCTA5 76557,932,295,932,295,76,67,109,55,17,15,139,114,203,124,132,72,256,124,0,13
8600000US76559,76559,ZCTA5 76559,1811,245,1811,245,402,171,268,135,186,102,184,93,247,124,262,174,262,166,0,13
8600000US76561,76561,ZCTA5 76561,196,73,196,73,13,13,9,11,6,7,16,14,50,25,62,31,40,21,0,13
8600000US76565,76565,ZCTA5 76565,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US76566,76566,ZCTA5 76566,68,33,68,33,17,13,2,4,0,13,4,6,11,11,19,18,15,17,0,13
8600000US76567,76567,ZCTA5 76567,2341,318,2290,320,510,152,212,97,162,103,384,149,444,147,217,100,361,115,51,21
8600000US76569,76569,ZCTA5 76569,583,144,583,144,85,61,139,87,26,21,150,53,48,30,59,35,76,37,0,13
8600000US76570,76570,ZCTA5 76570,672,194,672,194,80,56,90,69,39,27,114,64,106,53,146,41,97,52,0,13
8600000US76571,76571,ZCTA5 76571,1084,220,1084,220,132,77,134,96,49,42,81,57,128,61,347,167,213,86,0,18
8600000US76573,76573,ZCTA5 76573,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US76574,76574,ZCTA5 76574,4349,405,4331,402,509,128,453,130,244,84,798,187,839,164,703,171,785,187,18,25
8600000US76577,76577,ZCTA5 76577,709,161,709,161,82,65,45,38,70,50,164,72,70,41,114,56,164,64,0,13
8600000US76578,76578,ZCTA5 76578,313,97,313,97,16,20,31,21,29,27,55,36,73,40,37,25,72,33,0,13
8600000US76579,76579,ZCTA5 76579,1118,184,1118,184,95,42,95,65,62,41,233,87,232,116,185,101,216,94,0,13
8600000US76596,76596,ZCTA5 76596,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US76597,76597,ZCTA5 76597,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US76598,76598,ZCTA5 76598,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US76599,76599,ZCTA5 76599,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US76621,76621,ZCTA5 76621,263,65,263,65,33,15,13,13,7,6,30,19,45,22,56,23,79,27,0,13
8600000US76622,76622,ZCTA5 76622,228,100,228,100,25,17,30,23,18,22,33,25,35,26,41,33,46,36,0,13
8600000US76623,76623,ZCTA5 76623,46,43,46,43,15,17,10,13,0,13,5,8,5,8,5,8,6,10,0,13
8600000US76624,76624,ZCTA5 76624,450,139,450,139,41,27,40,37,30,22,78,50,46,27,90,46,125,63,0,13
8600000US76626,76626,ZCTA5 76626,331,92,331,92,46,19,41,43,0,13,66,32,31,23,80,33,67,29,0,13
8600000US76627,76627,ZCTA5 76627,392,149,392,149,60,39,61,49,11,9,123,116,39,27,61,30,37,22,0,13
8600000US76628,76628,ZCTA5 76628,29,29,29,29,0,13,21,24,0,13,0,13,0,13,8,15,0,13,0,13
8600000US76629,76629,ZCTA5 76629,343,149,343,149,79,49,22,25,45,34,36,27,41,36,59,42,61,29,0,13
8600000US76630,76630,ZCTA5 76630,304,163,304,163,7,13,0,13,12,19,132,91,66,71,34,32,53,68,0,13
8600000US76631,76631,ZCTA5 76631,104,49,104,49,10,10,6,7,11,15,7,7,10,10,24,17,36,28,0,13
8600000US76632,76632,ZCTA5 76632,487,149,487,149,95,55,58,38,36,28,63,33,119,55,66,33,50,27,0,13
8600000US76633,76633,ZCTA5 76633,1421,283,1421,283,224,84,254,101,76,57,235,120,253,99,131,61,248,99,0,18
8600000US76634,76634,ZCTA5 76634,1386,162,1386,162,122,44,181,62,55,27,306,93,276,81,173,66,273,94,0,18
8600000US76635,76635,ZCTA5 76635,324,101,298,99,55,34,43,35,5,7,72,56,43,33,36,26,44,31,26,26
8600000US76636,76636,ZCTA5 76636,301,101,301,101,33,22,39,25,25,20,34,29,41,31,37,22,92,44,0,13
8600000US76637,76637,ZCTA5 76637,148,81,148,81,1,3,6,8,3,5,49,37,38,35,33,23,18,17,0,13
8600000US76638,76638,ZCTA5 76638,821,152,821,152,99,57,42,32,12,14,146,54,141,61,163,57,218,68,0,13
