GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median gross rent,Margin of Error; Median gross rent
8600000US75219,75219,ZCTA5 75219,1226,54
8600000US75220,75220,ZCTA5 75220,788,16
8600000US75223,75223,ZCTA5 75223,849,33
8600000US75224,75224,ZCTA5 75224,809,22
8600000US75225,75225,ZCTA5 75225,1880,111
8600000US75226,75226,ZCTA5 75226,1135,70
8600000US75227,75227,ZCTA5 75227,873,45
8600000US75228,75228,ZCTA5 75228,788,20
8600000US75229,75229,ZCTA5 75229,946,27
8600000US75230,75230,ZCTA5 75230,953,38
8600000US75231,75231,ZCTA5 75231,815,17
8600000US75232,75232,ZCTA5 75232,912,59
8600000US75233,75233,ZCTA5 75233,870,40
8600000US75234,75234,ZCTA5 75234,1167,59
8600000US75235,75235,ZCTA5 75235,1073,51
8600000US75236,75236,ZCTA5 75236,883,38
8600000US75237,75237,ZCTA5 75237,776,28
8600000US75238,75238,ZCTA5 75238,858,23
8600000US75240,75240,ZCTA5 75240,921,27
8600000US75241,75241,ZCTA5 75241,852,45
8600000US75243,75243,ZCTA5 75243,837,13
8600000US75244,75244,ZCTA5 75244,1315,50
8600000US75246,75246,ZCTA5 75246,690,41
8600000US75247,75247,ZCTA5 75247,817,178
8600000US75248,75248,ZCTA5 75248,1099,35
8600000US75249,75249,ZCTA5 75249,1356,91
8600000US75251,75251,ZCTA5 75251,1297,153
8600000US75252,75252,ZCTA5 75252,924,24
8600000US75253,75253,ZCTA5 75253,930,66
8600000US75254,75254,ZCTA5 75254,1019,25
8600000US75270,75270,ZCTA5 75270,-,**
8600000US75287,75287,ZCTA5 75287,964,11
8600000US75390,75390,ZCTA5 75390,-,**
8600000US75401,75401,ZCTA5 75401,791,35
8600000US75402,75402,ZCTA5 75402,858,48
8600000US75407,75407,ZCTA5 75407,1033,148
8600000US75409,75409,ZCTA5 75409,1603,181
8600000US75410,75410,ZCTA5 75410,761,253
8600000US75411,75411,ZCTA5 75411,688,270
8600000US75412,75412,ZCTA5 75412,-,**
8600000US75413,75413,ZCTA5 75413,950,441
8600000US75414,75414,ZCTA5 75414,756,88
8600000US75415,75415,ZCTA5 75415,-,**
8600000US75416,75416,ZCTA5 75416,770,19
8600000US75417,75417,ZCTA5 75417,503,125
8600000US75418,75418,ZCTA5 75418,742,39
8600000US75420,75420,ZCTA5 75420,708,451
8600000US75421,75421,ZCTA5 75421,831,82
8600000US75422,75422,ZCTA5 75422,826,66
8600000US75423,75423,ZCTA5 75423,859,77
8600000US75424,75424,ZCTA5 75424,1004,95
8600000US75426,75426,ZCTA5 75426,632,34
8600000US75428,75428,ZCTA5 75428,836,83
8600000US75431,75431,ZCTA5 75431,783,246
8600000US75432,75432,ZCTA5 75432,560,47
8600000US75433,75433,ZCTA5 75433,753,119
8600000US75435,75435,ZCTA5 75435,359,249
8600000US75436,75436,ZCTA5 75436,484,53
8600000US75437,75437,ZCTA5 75437,-,**
8600000US75438,75438,ZCTA5 75438,705,230
8600000US75439,75439,ZCTA5 75439,812,59
8600000US75440,75440,ZCTA5 75440,634,44
8600000US75441,75441,ZCTA5 75441,-,**
8600000US75442,75442,ZCTA5 75442,1026,140
8600000US75446,75446,ZCTA5 75446,725,418
8600000US75447,75447,ZCTA5 75447,625,399
8600000US75448,75448,ZCTA5 75448,-,**
8600000US75449,75449,ZCTA5 75449,755,94
8600000US75450,75450,ZCTA5 75450,-,**
8600000US75451,75451,ZCTA5 75451,611,122
8600000US75452,75452,ZCTA5 75452,669,182
8600000US75453,75453,ZCTA5 75453,803,132
8600000US75454,75454,ZCTA5 75454,1196,446
8600000US75455,75455,ZCTA5 75455,683,22
8600000US75457,75457,ZCTA5 75457,818,139
8600000US75459,75459,ZCTA5 75459,735,65
8600000US75460,75460,ZCTA5 75460,652,26
8600000US75462,75462,ZCTA5 75462,728,146
8600000US75468,75468,ZCTA5 75468,-,**
8600000US75469,75469,ZCTA5 75469,463,137
8600000US75470,75470,ZCTA5 75470,-,**
8600000US75471,75471,ZCTA5 75471,-,**
8600000US75472,75472,ZCTA5 75472,737,58
8600000US75473,75473,ZCTA5 75473,823,134
8600000US75474,75474,ZCTA5 75474,830,118
8600000US75475,75475,ZCTA5 75475,-,**
8600000US75476,75476,ZCTA5 75476,753,324
8600000US75477,75477,ZCTA5 75477,473,110
8600000US75478,75478,ZCTA5 75478,910,471
8600000US75479,75479,ZCTA5 75479,650,85
8600000US75480,75480,ZCTA5 75480,588,253
8600000US75481,75481,ZCTA5 75481,-,**
8600000US75482,75482,ZCTA5 75482,754,42
8600000US75486,75486,ZCTA5 75486,774,432
8600000US75487,75487,ZCTA5 75487,568,124
8600000US75488,75488,ZCTA5 75488,807,473
8600000US75489,75489,ZCTA5 75489,810,129
8600000US75490,75490,ZCTA5 75490,1006,221
8600000US75491,75491,ZCTA5 75491,734,205
8600000US75492,75492,ZCTA5 75492,600,242
8600000US75493,75493,ZCTA5 75493,592,153
8600000US75494,75494,ZCTA5 75494,706,90
8600000US75495,75495,ZCTA5 75495,1015,155
8600000US75496,75496,ZCTA5 75496,525,265
8600000US75497,75497,ZCTA5 75497,592,282
8600000US75501,75501,ZCTA5 75501,670,31
8600000US75503,75503,ZCTA5 75503,850,70
8600000US75550,75550,ZCTA5 75550,617,244
8600000US75551,75551,ZCTA5 75551,661,81
8600000US75554,75554,ZCTA5 75554,531,284
8600000US75555,75555,ZCTA5 75555,883,487
8600000US75556,75556,ZCTA5 75556,508,362
8600000US75558,75558,ZCTA5 75558,441,336
8600000US75559,75559,ZCTA5 75559,582,44
8600000US75560,75560,ZCTA5 75560,679,150
8600000US75561,75561,ZCTA5 75561,699,46
8600000US75562,75562,ZCTA5 75562,-,**
8600000US75563,75563,ZCTA5 75563,524,21
8600000US75565,75565,ZCTA5 75565,829,265
8600000US75566,75566,ZCTA5 75566,950,286
8600000US75567,75567,ZCTA5 75567,865,90
8600000US75568,75568,ZCTA5 75568,542,151
8600000US75569,75569,ZCTA5 75569,922,148
8600000US75570,75570,ZCTA5 75570,550,73
8600000US75571,75571,ZCTA5 75571,584,151
8600000US75572,75572,ZCTA5 75572,539,143
8600000US75573,75573,ZCTA5 75573,-,**
8600000US75574,75574,ZCTA5 75574,588,182
8600000US75601,75601,ZCTA5 75601,737,44
8600000US75602,75602,ZCTA5 75602,732,36
8600000US75603,75603,ZCTA5 75603,648,318
8600000US75604,75604,ZCTA5 75604,832,37
8600000US75605,75605,ZCTA5 75605,867,23
8600000US75630,75630,ZCTA5 75630,-,**
8600000US75631,75631,ZCTA5 75631,765,57
8600000US75633,75633,ZCTA5 75633,713,37
8600000US75638,75638,ZCTA5 75638,772,55
8600000US75639,75639,ZCTA5 75639,784,103
8600000US75640,75640,ZCTA5 75640,1132,60
8600000US75641,75641,ZCTA5 75641,-,**
8600000US75642,75642,ZCTA5 75642,-,**
8600000US75643,75643,ZCTA5 75643,545,253
8600000US75644,75644,ZCTA5 75644,705,67
8600000US75645,75645,ZCTA5 75645,938,52
8600000US75647,75647,ZCTA5 75647,892,61
8600000US75650,75650,ZCTA5 75650,879,89
8600000US75651,75651,ZCTA5 75651,-,**
8600000US75652,75652,ZCTA5 75652,728,61
8600000US75654,75654,ZCTA5 75654,691,40
8600000US75656,75656,ZCTA5 75656,523,99
8600000US75657,75657,ZCTA5 75657,696,166
8600000US75661,75661,ZCTA5 75661,615,206
8600000US75662,75662,ZCTA5 75662,774,42
8600000US75667,75667,ZCTA5 75667,533,347
8600000US75668,75668,ZCTA5 75668,566,187
8600000US75669,75669,ZCTA5 75669,-,**
8600000US75670,75670,ZCTA5 75670,662,23
8600000US75672,75672,ZCTA5 75672,818,54
8600000US75681,75681,ZCTA5 75681,588,133
8600000US75682,75682,ZCTA5 75682,-,**
8600000US75683,75683,ZCTA5 75683,704,56
8600000US75684,75684,ZCTA5 75684,766,48
8600000US75686,75686,ZCTA5 75686,699,98
8600000US75691,75691,ZCTA5 75691,727,255
8600000US75692,75692,ZCTA5 75692,779,380
8600000US75693,75693,ZCTA5 75693,955,159
8600000US75701,75701,ZCTA5 75701,860,51
8600000US75702,75702,ZCTA5 75702,706,37
8600000US75703,75703,ZCTA5 75703,888,27
8600000US75704,75704,ZCTA5 75704,789,236
8600000US75705,75705,ZCTA5 75705,861,346
8600000US75706,75706,ZCTA5 75706,819,93
8600000US75707,75707,ZCTA5 75707,1006,363
8600000US75708,75708,ZCTA5 75708,818,93
8600000US75709,75709,ZCTA5 75709,1021,115
8600000US75750,75750,ZCTA5 75750,648,630
8600000US75751,75751,ZCTA5 75751,789,42
8600000US75752,75752,ZCTA5 75752,794,123
8600000US75754,75754,ZCTA5 75754,839,74
8600000US75755,75755,ZCTA5 75755,667,51
8600000US75756,75756,ZCTA5 75756,845,147
8600000US75757,75757,ZCTA5 75757,748,150
8600000US75758,75758,ZCTA5 75758,751,78
8600000US75759,75759,ZCTA5 75759,-,**
8600000US75760,75760,ZCTA5 75760,486,119
8600000US75762,75762,ZCTA5 75762,1138,130
8600000US75763,75763,ZCTA5 75763,669,88
8600000US75764,75764,ZCTA5 75764,613,292
8600000US75765,75765,ZCTA5 75765,824,121
8600000US75766,75766,ZCTA5 75766,678,42
8600000US75770,75770,ZCTA5 75770,655,389
8600000US75771,75771,ZCTA5 75771,923,79
8600000US75773,75773,ZCTA5 75773,767,37
8600000US75778,75778,ZCTA5 75778,630,32
8600000US75779,75779,ZCTA5 75779,-,**
8600000US75780,75780,ZCTA5 75780,471,155
8600000US75783,75783,ZCTA5 75783,705,41
8600000US75784,75784,ZCTA5 75784,797,259
8600000US75785,75785,ZCTA5 75785,770,93
8600000US75788,75788,ZCTA5 75788,-,**
8600000US75789,75789,ZCTA5 75789,807,120
8600000US75790,75790,ZCTA5 75790,598,58
8600000US75791,75791,ZCTA5 75791,956,52
8600000US75792,75792,ZCTA5 75792,828,231
8600000US75801,75801,ZCTA5 75801,759,42
8600000US75803,75803,ZCTA5 75803,766,87
8600000US75831,75831,ZCTA5 75831,558,112
8600000US75832,75832,ZCTA5 75832,-,**
8600000US75833,75833,ZCTA5 75833,653,277
8600000US75835,75835,ZCTA5 75835,651,26
8600000US75838,75838,ZCTA5 75838,706,72
8600000US75839,75839,ZCTA5 75839,640,57
8600000US75840,75840,ZCTA5 75840,713,84
8600000US75844,75844,ZCTA5 75844,658,93
8600000US75845,75845,ZCTA5 75845,694,78
8600000US75846,75846,ZCTA5 75846,616,115
8600000US75847,75847,ZCTA5 75847,529,82
8600000US75848,75848,ZCTA5 75848,-,**
8600000US75849,75849,ZCTA5 75849,-,**
8600000US75850,75850,ZCTA5 75850,1106,73
8600000US75851,75851,ZCTA5 75851,841,127
8600000US75852,75852,ZCTA5 75852,855,259
8600000US75853,75853,ZCTA5 75853,485,30
8600000US75855,75855,ZCTA5 75855,584,93
8600000US75856,75856,ZCTA5 75856,-,**
8600000US75858,75858,ZCTA5 75858,-,**
8600000US75859,75859,ZCTA5 75859,913,556
8600000US75860,75860,ZCTA5 75860,664,134
8600000US75861,75861,ZCTA5 75861,935,227
8600000US75862,75862,ZCTA5 75862,726,47
8600000US75901,75901,ZCTA5 75901,787,33
8600000US75904,75904,ZCTA5 75904,795,32
8600000US75925,75925,ZCTA5 75925,651,84
8600000US75926,75926,ZCTA5 75926,745,172
8600000US75928,75928,ZCTA5 75928,-,**
8600000US75929,75929,ZCTA5 75929,-,**
8600000US75930,75930,ZCTA5 75930,438,409
8600000US75931,75931,ZCTA5 75931,765,456
8600000US75932,75932,ZCTA5 75932,642,277
8600000US75933,75933,ZCTA5 75933,-,**
8600000US75934,75934,ZCTA5 75934,-,**
8600000US75935,75935,ZCTA5 75935,576,49
8600000US75936,75936,ZCTA5 75936,1639,809
8600000US75937,75937,ZCTA5 75937,600,259
8600000US75938,75938,ZCTA5 75938,724,8
8600000US75939,75939,ZCTA5 75939,446,60
8600000US75941,75941,ZCTA5 75941,594,153
8600000US75942,75942,ZCTA5 75942,-,**
8600000US75943,75943,ZCTA5 75943,603,366
8600000US75944,75944,ZCTA5 75944,750,133
8600000US75946,75946,ZCTA5 75946,804,160
8600000US75948,75948,ZCTA5 75948,517,183
8600000US75949,75949,ZCTA5 75949,640,41
8600000US75951,75951,ZCTA5 75951,731,36
8600000US75954,75954,ZCTA5 75954,708,138
8600000US75956,75956,ZCTA5 75956,570,76
8600000US75959,75959,ZCTA5 75959,-,**
8600000US75960,75960,ZCTA5 75960,-,**
8600000US75961,75961,ZCTA5 75961,795,52
8600000US75962,75962,ZCTA5 75962,-,**
8600000US75964,75964,ZCTA5 75964,681,71
8600000US75965,75965,ZCTA5 75965,768,33
8600000US75966,75966,ZCTA5 75966,530,122
8600000US75968,75968,ZCTA5 75968,713,263
8600000US75969,75969,ZCTA5 75969,721,71
8600000US75972,75972,ZCTA5 75972,605,152
8600000US75973,75973,ZCTA5 75973,453,198
8600000US75974,75974,ZCTA5 75974,506,250
8600000US75975,75975,ZCTA5 75975,465,153
8600000US75976,75976,ZCTA5 75976,344,216
8600000US75977,75977,ZCTA5 75977,-,**
8600000US75978,75978,ZCTA5 75978,-,**
8600000US75979,75979,ZCTA5 75979,715,58
8600000US75980,75980,ZCTA5 75980,507,127
8600000US76001,76001,ZCTA5 76001,1368,140
8600000US76002,76002,ZCTA5 76002,1771,70
8600000US76006,76006,ZCTA5 76006,896,19
8600000US76008,76008,ZCTA5 76008,1245,264
8600000US76009,76009,ZCTA5 76009,896,115
8600000US76010,76010,ZCTA5 76010,819,18
8600000US76011,76011,ZCTA5 76011,816,22
8600000US76012,76012,ZCTA5 76012,948,28
8600000US76013,76013,ZCTA5 76013,855,41
8600000US76014,76014,ZCTA5 76014,1088,38
8600000US76015,76015,ZCTA5 76015,1088,58
8600000US76016,76016,ZCTA5 76016,1350,72
8600000US76017,76017,ZCTA5 76017,1052,37
8600000US76018,76018,ZCTA5 76018,1276,105
8600000US76020,76020,ZCTA5 76020,845,49
8600000US76021,76021,ZCTA5 76021,970,32
8600000US76022,76022,ZCTA5 76022,1086,48
8600000US76023,76023,ZCTA5 76023,971,167
8600000US76028,76028,ZCTA5 76028,1162,44
8600000US76031,76031,ZCTA5 76031,833,72
8600000US76033,76033,ZCTA5 76033,885,33
8600000US76034,76034,ZCTA5 76034,1618,312
8600000US76035,76035,ZCTA5 76035,1313,302
8600000US76036,76036,ZCTA5 76036,1124,64
8600000US76039,76039,ZCTA5 76039,1124,21
8600000US76040,76040,ZCTA5 76040,874,25
8600000US76041,76041,ZCTA5 76041,-,**
8600000US76043,76043,ZCTA5 76043,849,47
8600000US76044,76044,ZCTA5 76044,911,142
8600000US76048,76048,ZCTA5 76048,849,49
8600000US76049,76049,ZCTA5 76049,948,30
8600000US76050,76050,ZCTA5 76050,820,186
8600000US76051,76051,ZCTA5 76051,1208,32
8600000US76052,76052,ZCTA5 76052,1452,162
8600000US76053,76053,ZCTA5 76053,968,38
8600000US76054,76054,ZCTA5 76054,1203,396
8600000US76055,76055,ZCTA5 76055,687,114
8600000US76058,76058,ZCTA5 76058,885,82
8600000US76059,76059,ZCTA5 76059,844,50
8600000US76060,76060,ZCTA5 76060,925,66
8600000US76061,76061,ZCTA5 76061,-,**
8600000US76063,76063,ZCTA5 76063,1244,57
8600000US76064,76064,ZCTA5 76064,889,137
8600000US76065,76065,ZCTA5 76065,1111,113
8600000US76066,76066,ZCTA5 76066,553,120
8600000US76067,76067,ZCTA5 76067,753,35
8600000US76070,76070,ZCTA5 76070,-,**
8600000US76071,76071,ZCTA5 76071,872,120
8600000US76073,76073,ZCTA5 76073,963,79
8600000US76077,76077,ZCTA5 76077,-,**
8600000US76078,76078,ZCTA5 76078,1148,65
8600000US76082,76082,ZCTA5 76082,906,72
8600000US76084,76084,ZCTA5 76084,815,190
8600000US76085,76085,ZCTA5 76085,793,71
8600000US76086,76086,ZCTA5 76086,1003,43
8600000US76087,76087,ZCTA5 76087,1068,196
8600000US76088,76088,ZCTA5 76088,964,114
8600000US76092,76092,ZCTA5 76092,1434,623
8600000US76093,76093,ZCTA5 76093,753,95
8600000US76102,76102,ZCTA5 76102,1316,61
8600000US76103,76103,ZCTA5 76103,772,20
8600000US76104,76104,ZCTA5 76104,826,45
8600000US76105,76105,ZCTA5 76105,800,38
8600000US76106,76106,ZCTA5 76106,865,27
8600000US76107,76107,ZCTA5 76107,1047,49
8600000US76108,76108,ZCTA5 76108,963,39
8600000US76109,76109,ZCTA5 76109,1098,60
8600000US76110,76110,ZCTA5 76110,840,35
8600000US76111,76111,ZCTA5 76111,909,38
8600000US76112,76112,ZCTA5 76112,801,33
8600000US76114,76114,ZCTA5 76114,889,38
8600000US76115,76115,ZCTA5 76115,813,29
8600000US76116,76116,ZCTA5 76116,860,21
8600000US76117,76117,ZCTA5 76117,839,29
8600000US76118,76118,ZCTA5 76118,912,52
8600000US76119,76119,ZCTA5 76119,830,25
8600000US76120,76120,ZCTA5 76120,899,34
8600000US76123,76123,ZCTA5 76123,1443,65
8600000US76126,76126,ZCTA5 76126,1079,57
8600000US76127,76127,ZCTA5 76127,1570,1168
8600000US76129,76129,ZCTA5 76129,-,**
8600000US76131,76131,ZCTA5 76131,1336,137
8600000US76132,76132,ZCTA5 76132,951,20
8600000US76133,76133,ZCTA5 76133,1005,51
8600000US76134,76134,ZCTA5 76134,989,70
8600000US76135,76135,ZCTA5 76135,897,54
8600000US76137,76137,ZCTA5 76137,1200,33
8600000US76140,76140,ZCTA5 76140,1119,68
8600000US76148,76148,ZCTA5 76148,1327,62
8600000US76155,76155,ZCTA5 76155,1039,55
8600000US76164,76164,ZCTA5 76164,817,57
8600000US76177,76177,ZCTA5 76177,1270,81
8600000US76179,76179,ZCTA5 76179,1344,74
8600000US76180,76180,ZCTA5 76180,1024,46
8600000US76182,76182,ZCTA5 76182,1172,56
8600000US76201,76201,ZCTA5 76201,835,25
8600000US76205,76205,ZCTA5 76205,978,29
8600000US76207,76207,ZCTA5 76207,1089,62
8600000US76208,76208,ZCTA5 76208,1098,41
8600000US76209,76209,ZCTA5 76209,941,50
8600000US76210,76210,ZCTA5 76210,1287,106
8600000US76225,76225,ZCTA5 76225,827,135
8600000US76226,76226,ZCTA5 76226,1636,255
8600000US76227,76227,ZCTA5 76227,1598,79
8600000US76228,76228,ZCTA5 76228,675,258
8600000US76230,76230,ZCTA5 76230,815,57
8600000US76233,76233,ZCTA5 76233,966,78
8600000US76234,76234,ZCTA5 76234,967,48
8600000US76238,76238,ZCTA5 76238,675,583
8600000US76239,76239,ZCTA5 76239,847,226
8600000US76240,76240,ZCTA5 76240,798,48
8600000US76244,76244,ZCTA5 76244,1559,99
8600000US76245,76245,ZCTA5 76245,695,478
8600000US76247,76247,ZCTA5 76247,1221,122
8600000US76248,76248,ZCTA5 76248,1295,66
8600000US76249,76249,ZCTA5 76249,1067,264
8600000US76250,76250,ZCTA5 76250,1063,577
8600000US76251,76251,ZCTA5 76251,907,342
8600000US76252,76252,ZCTA5 76252,834,123
8600000US76253,76253,ZCTA5 76253,475,144
8600000US76255,76255,ZCTA5 76255,637,60
8600000US76258,76258,ZCTA5 76258,927,164
8600000US76259,76259,ZCTA5 76259,1019,428
8600000US76261,76261,ZCTA5 76261,-,**
8600000US76262,76262,ZCTA5 76262,1158,42
8600000US76263,76263,ZCTA5 76263,-,**
8600000US76264,76264,ZCTA5 76264,822,76
8600000US76265,76265,ZCTA5 76265,725,379
8600000US76266,76266,ZCTA5 76266,1157,51
8600000US76268,76268,ZCTA5 76268,-,**
8600000US76270,76270,ZCTA5 76270,437,267
8600000US76271,76271,ZCTA5 76271,1007,157
8600000US76272,76272,ZCTA5 76272,619,127
8600000US76273,76273,ZCTA5 76273,712,161
8600000US76301,76301,ZCTA5 76301,639,41
8600000US76302,76302,ZCTA5 76302,738,45
8600000US76305,76305,ZCTA5 76305,543,161
8600000US76306,76306,ZCTA5 76306,772,94
8600000US76308,76308,ZCTA5 76308,793,31
8600000US76309,76309,ZCTA5 76309,749,72
8600000US76310,76310,ZCTA5 76310,773,70
8600000US76311,76311,ZCTA5 76311,1214,31
8600000US76351,76351,ZCTA5 76351,618,71
8600000US76354,76354,ZCTA5 76354,858,86
8600000US76357,76357,ZCTA5 76357,725,124
8600000US76360,76360,ZCTA5 76360,656,462
8600000US76363,76363,ZCTA5 76363,433,79
8600000US76364,76364,ZCTA5 76364,-,**
8600000US76365,76365,ZCTA5 76365,663,80
8600000US76366,76366,ZCTA5 76366,623,130
8600000US76367,76367,ZCTA5 76367,864,105
8600000US76370,76370,ZCTA5 76370,334,303
8600000US76371,76371,ZCTA5 76371,440,88
8600000US76372,76372,ZCTA5 76372,604,306
8600000US76373,76373,ZCTA5 76373,-,**
8600000US76374,76374,ZCTA5 76374,580,39
8600000US76377,76377,ZCTA5 76377,563,411
8600000US76379,76379,ZCTA5 76379,640,172
8600000US76380,76380,ZCTA5 76380,472,63
8600000US76384,76384,ZCTA5 76384,634,38
8600000US76388,76388,ZCTA5 76388,633,157
8600000US76389,76389,ZCTA5 76389,730,592
